package_or_test,code,name,slug,amount,leb_cost,offer_price,min_age,details,description,max_age,tat_time,tat_time_duration,recommended_age,is_active,category,recommended_gender,discount,fasting_time,package_price,smart_report_available,sample_1h_interval_3times,sample_1h_interval_2times,sample_2h_interval_1time,sample_20m_interval_3times,home_collection,meta_keyword,also_known_as,sample_report,sample_report_pdf,is_hiv_form,type,content,package_alias
test,IGF-1,Insulin-like growth factor 1,insulin-like-growth-factor-1,3000,364,5520,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,INSP,Insulin-PP,insulin-pp,800,365,1010,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,INSR,Insulin-Random,insulin-random,800,366,1100,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,IPTH,PTH (Parathyroid Hormone)- Intact,pth-parathyroid-hormone--intact,1500,367,2420,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,IL-6,Interleukin-6,interleukin-6,3000,368,3850,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,IRN,Iron,iron,300,369,440,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,IRONTIBC,IronTIBC Saturation %,irontibc-saturation-%,600,370,990,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,JAK2,JAK2 V617F Qualitative PCR,jak2-v617f-qualitative-pcr,7000,371,11480,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,Lesim-Ab,Kala-Azar (Leishmania-Ab),kala-azar-leishmania-ab,1200,372,1410,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,KLLCF,Kappa Lambda Light Chain Free,kappa-lambda-light-chain-free,5000,373,5620,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,LACT,Lactate,lactate,1000,374,1300,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,LDH,Lactate Dehydrogenase,lactate-dehydrogenase,400,375,770,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,LDURN,Lead,lead,2000,376,3760,0,5ml Urine,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,LEISM-G,Leishmania Antibody IgG,leishmania-antibody-igg,1800,377,1950,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,LEISM-M,Leishmania Antibody IgM,leishmania-antibody-igm,1800,378,3030,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,LEPTO-G,Leptospira Antibody IgG,leptospira-antibody-igg,1500,379,1930,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,LEPTO-M,Leptospira Antibody IgM,leptospira-antibody-igm,1500,380,2190,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,LIP,Lipase,lipase,600,381,1000,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,LP(A),Lipoprotien(A),lipoprotiena,1050,382,1660,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,LBC,Liquid based cytology,liquid-based-cytology,1200,383,1790,0,Vaginal fluid,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,LI,Lithium,lithium,600,384,1100,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,LKM,Liver-Kidney Microsome (LKM)-1 Antibody,liver-kidney-microsome-lkm-1-antibody,1800,385,2190,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,LAC,Lupus Anticoagulant,lupus-anticoagulant,1500,386,1610,0,3ml Sod.Citrate,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,LH,Luteinizing Hormone,luteinizing-hormone,500,387,820,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,Mg,Magnesium,magnesium,500,388,760,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,Mal-Ag,Malaria Antigen*,malaria-antigen*,500,389,720,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,MP,Malarial Parasite Identification,malarial-parasite-identification,100,390,200,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,Malignant cell,Malignant Cells,malignant-cells,700,391,1370,0,Fluids/Urine/Sputum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,MSLS-G,Measles (Rubeola) IgG,measles-rubeola-igg,1500,392,2170,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,MSLS-M,Measles (Rubeola) IgM,measles-rubeola-igm,1500,393,2350,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,METNEF,Metanephrine,metanephrine,3500,394,4340,0,5ml Urine,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,MAU,Microalbuminuria,microalbuminuria,500,395,690,0,5ml Urine,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,MILK C/S,Milk Culture & Sensitivity,milk-culture-&-sensitivity,750,396,860,0,Any Milk,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,MUMP-G,Mumps IgG Antibody,mumps-igg-antibody,1500,397,1780,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,MUMP-M,Mumps IgM Antibody,mumps-igm-antibody,1500,398,2780,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,UMYOG,Myoglobin Urine,myoglobin-urine,2500,399,4650,0,10 ml of Spot urine,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,MYO,Myoglobin Serum,myoglobin-serum,2000,400,3960,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,NVEGP,Non-veg. Food Allergy,non-veg.-food-allergy,3000,401,5570,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,Nor-MET,Nor-Metanephrine,nor-metanephrine,2400,402,4670,0,5ml Urine,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,NT- BNP,NT- Pro BNP,nt--pro-bnp,3200,403,4770,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,OT C/S,OT Culture & Sensitivity,ot-culture-&-sensitivity,800,404,1240,0,Swab,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PCV,Packed Cell Volume,packed-cell-volume,200,405,380,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PaPS,Pap Smear-Cytology,pap-smear-cytology,600,406,810,0,Slide,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PBS/PBF/GBP,Peripheral Blood Smear,peripheral-blood-smear,200,407,390,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PHNB,Phenobarbitone,phenobarbitone,1000,408,1120,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PHTN,Phenytoin,phenytoin,1100,409,2110,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PO4,Phosphorus,phosphorus,160,410,270,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PHLGG,Phosphotidylserine IgG antibody,phosphotidylserine-igg-antibody,3500,411,3610,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PHLGM,Phosphotidylserine IgM antibody,phosphotidylserine-igm-antibody,3500,412,5510,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PMETA,Plasma Metanephrine,plasma-metanephrine,4500,413,8840,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PNMETA,Plasma Nor-metanephrine,plasma-nor-metanephrine,4500,414,6010,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PL CNT,Platelet Count,platelet-count,100,415,200,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PL CUL,Platelet Culture,platelet-culture,800,416,1030,0,Culture Bottle,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,K+,Potassium,potassium,160,417,320,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PAPP-A,Pregnancy-Associated Plasma Protein-A,pregnancy-associated-plasma-protein-a,1000,418,1840,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PRO BNP,Pro BNP,pro-bnp,2800,419,3400,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PCT,Procalcitonin,procalcitonin,3000,420,5170,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,P4,Progesterone,progesterone,600,421,980,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PRL,Prolactin,prolactin,500,422,930,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PSA-T,Prostate Specific AntigenTotal,prostate-specific-antigentotal,700,423,1180,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PSA-F,Prostate Specific Antigen Free,prostate-specific-antigen-free,900,424,1010,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PRO-C,Protein C-Functional Assay,protein-c-functional-assay,3500,425,5790,0,3ml Sod.Citrate,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PRO-S,Protein S-Functional Assay,protein-s-functional-assay,3500,426,4860,0,3ml Sod.Citrate,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PAR,Protein/Albumin Ratio,protein/albumin-ratio,600,427,950,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PT,ProthrombinTime & INR,prothrombintime-&-inr,400,428,700,0,3ml Sod.Citrate,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PS-MF,PS For Microfilaria,ps-for-microfilaria,300,429,430,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PS-MP,PS For MP,ps-for-mp,200,430,340,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,Pus C/S,Pus Culture,pus-culture,800,431,1230,0,Pus,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,PYO-C/S,Pyogenic Culture,pyogenic-culture,750,432,1140,0,Any Fluids,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,INF,Rapid influenza A/ influenza B,rapid-influenza-a/-influenza-b,2500,433,4100,0,Swab,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,REN,Renin Activity,renin-activity,4000,434,5680,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,Reti Count,Reticulocyte Count,reticulocyte-count,300,435,440,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,RPI,Reticulocyte Production Index,reticulocyte-production-index,500,436,720,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,RHAb,RH antibody titre/ Anti D titre,rh-antibody-titre/-anti-d-titre,600,437,700,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,RAF,Rheumatoid Factor,rheumatoid-factor,450,438,890,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,RUB-G,Rubella IgG,rubella-igg,600,439,1030,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,RUB-G AV,Rubella Avidity IgG,rubella-avidity-igg,700,440,1400,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,RUB-M,Rubella IgM,rubella-igm,600,441,920,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,SCL-70,SCL-70 Antibody,scl-7-antibody,1250,442,2360,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,SCR-TYPG,ScrubTyphus IgG,scrubtyphus-igg,1000,443,1880,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,SCR-TYPM,ScrubTyphus IgM,scrubtyphus-igm,1000,444,1560,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,SM-C/S,Semen Culture,semen-culture,750,445,1090,0,Full quantity of Semen,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,SEMFRT,Semen Fructose level,semen-fructose-level,500,446,910,0,Full quantity of Semen,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,SKETO,Ketone Bodies,ketone-bodies,1500,447,2110,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,SMETA,Metanephrine,metanephrine,4500,448,6160,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,SOSM,Osmolality,osmolality,1000,449,1760,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,SPEP,Protein electrophoresis,protein-electrophoresis,1000,450,1650,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,SHBG,Sex Hormone Binding Globulin,sex-hormone-binding-globulin,2000,451,2390,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,SICKP,Sickling Phenomenon,sickling-phenomenon,350,452,470,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,SmAb,Sm/RNP Antibody,sm/rnp-antibody,1500,453,2670,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,Na+,Sodium,sodium,160,454,270,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,SP-C/S,Sputum Culture & Sensitivity,sputum-culture-&-sensitivity,750,455,1020,0,Sputum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,SP-AFB-ST,Sputum for AFB Stain,sputum-for-afb-stain,400,456,660,0,Sputum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,STONAL,Stone Analysis,stone-analysis,1000,457,1800,0,Stone,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,STOOL C/S,Stool Culture,stool-culture,750,458,940,0,100 gm Stool,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,STHANG,Stool for Hanging,stool-for-hanging,200,459,360,0,100 gm Stool,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,Occt-Stool,Stool for Occult Blood,stool-for-occult-blood,200,460,320,0,100 gm Stool,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,STROTA VIRS,Stool for Rotavirus,stool-for-rotavirus,1000,461,1180,0,100 gm Stool,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,STPH,Stool Ph,stool-ph,200,462,360,0,100 gm Stool,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,SREDS,Stool Reducing Substance,stool-reducing-substance,180,463,340,0,100 gm Stool,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,STOOL,Stool Routine Examination,stool-routine-examination,200,464,370,0,100 gm Stool,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,S-C/S,Swab Culture,swab-culture,750,465,1090,0,Swab,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,SYPH,Syphilis Abs,syphilis-abs,450,466,720,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TFT,Thyroid Function Test (T3T4TSH),thyroid-function-test-t3t4tsh,600,467,750,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TAC,Tacrolimus,tacrolimus,3500,468,5600,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TB-Gold,TB Gold- Quantiferon,tb-gold--quantiferon,2800,469,3940,0,5ml Sodium Hep./Lithium Heparin,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TB-Gold-Plus,TB Gold Plus-IGRA,tb-gold-plus-igra,4000,470,5720,0,5ml Sodium Hep./Lithium Heparin,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TB-PLT,TB IGRA- Platinum,tb-igra--platinum,2400,471,2940,0,5ml Sodium Hep./Lithium Heparin,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TB-MDR,TB Multidrug-Resistant-,tb-multidrug-resistant-,3600,472,6720,0,Fluid/Tissue/Pus/Urine/Sputum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TB-PCR,TB- PCR,tb--pcr,2200,473,3860,0,EDTA/Fluid/Tissue/Pus/Urine/Sputum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,Testo-T,Testosterone Total,testosterone-total,700,474,1110,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,Testo-E2,Testosterone Total Estradiol Ratio,testosterone-total-estradiol-ratio,1000,475,1180,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TS-C/S,Throat Swab Culture,throat-swab-culture,750,476,1340,0,Swab,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TG,Thyroglobulin,thyroglobulin,1500,477,1770,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TSH,Thyroid Stimulating Hormone,thyroid-stimulating-hormone,300,478,450,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,T4,Thyroxine,thyroxine,200,479,320,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,FT4,Thyroxine Free,thyroxine-free,300,480,550,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TIB,TIBC,tibc,400,481,500,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TTG-IgA,Tissue transglutaminase antibody-IgA,tissue-transglutaminase-antibody-iga,1000,482,1890,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TLC,Total Leucocyte Count,total-leucocyte-count,100,483,200,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TP,Total Protein,total-protein,160,484,290,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TOX-G AV,Toxoplasma Avidity IgG,toxoplasma-avidity-igg,650,485,850,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TOX-G,Toxoplasma IgG,toxoplasma-igg,600,486,910,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TOX-M,Toxoplasma IgM,toxoplasma-igm,600,487,740,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TRNFN,Transferrin,transferrin,800,488,1050,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TPHAT,Treponema Palladium Hemagglutination Titre,treponema-palladium-hemagglutination-titre,700,489,1150,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TPHA,Treponema Palladium Hemagglutination,treponema-palladium-hemagglutination,500,490,680,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TGL,Triglycerides,triglycerides,260,491,450,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,T3,Triiodothyronine,triiodothyronine,200,492,400,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,FT3,Triiodothyronine Free,triiodothyronine-free,300,493,480,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TROP I,Troponin- I,troponin--i,1400,494,2210,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TROPI Q,Troponin- I [Quantitative],troponin--i-[quantitative],1800,495,2910,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TROPT,Troponin-T,troponin-t,1400,496,1840,0,3ml EDTA,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TSHR-Ab,TSH Receptor Autoantibodies,tsh-receptor-autoantibodies,3500,497,4470,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TYPHIG,Typhidot IgG,typhidot-igg,400,498,650,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,TYPHIM,Typhidot IgM,typhidot-igm,400,499,540,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,U-RNP,U1 Sm/RNP Antibody,u1-sm/rnp-antibody,1800,500,2030,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,UE3,Unconjugated Estriol,unconjugated-estriol,1200,501,2240,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,Urea,Blood Urea,blood-urea,140,502,250,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
test,UrCr,Urea Creatinine,urea-creatinine,250,503,470,0,3ml Serum,,120,10 Hours,1 day,5+ Years,TRUE,,both,0,,0,false,false,false,false,false,true,,,,,false,,,
